stargazers_count,pushed_days_ago,created_days_ago,count_files,commits,ql,count_developers,count_methods,forks_count,origin,address,default_branch,updated_days_ago,exception,files,methods,is_sparql,n_sha_query,active_developers,active_files,active_methods,query_activity,query_commits
0,263,1753,107.0,56.0,cypher,2.0,234.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,akash-sharma/NewSpringProject,master,263,,107.0,234.0,0,,0.0,0.0,0.0,0.0,0.0
0,1233,1233,259.0,84.0,cypher,2.0,793.0,0,org.neo4j+neo4j-filename:ivy.xml & org.neo4j+neo4j-filename:build.xml,alifaghihi/hackystat-analysis-socnet,master,1233,,259.0,793.0,0,,0.0,0.0,0.0,0.0,0.0
0,621,621,41.0,2.0,cypher,1.0,133.0,0,org.neo4j+neo4j-filename:pom.xml,manishranjannits/planner,master,621,,41.0,133.0,0,,0.0,0.0,0.0,0.0,0.0
0,2082,2317,222.0,47.0,cypher,2.0,1713.0,0,org.neo4j+neo4j-filename:pom.xml,aserrallerios/gedcomx-graph-persistence,master,2082,,222.0,1713.0,0,,0.0,0.0,0.0,0.0,0.0
0,116,228,353.0,25.0,cypher,2.0,0.0,0,org.neo4j+neo4j-filename:pom.xml,GordPavel/Store,master,116,,353.0,0.0,0,,0.0,0.0,0.0,0.0,0.0
1,1876,2732,81.0,90.0,sparql,1.0,152.0,1,org.openrdf.sesame+sesame-filename:pom.xml,ansell/sesame-test,master,1876,,81.0,152.0,1,8.0,1.0,0.0,2.0,0.08888888888888889,8.0
0,371,391,94.0,25.0,cypher,2.0,94.0,0,org.neo4j+neo4j-extension:gradle,ROOT005/springboot-neo4j-demo,master,371,,94.0,94.0,0,,0.0,0.0,0.0,0.0,0.0
0,1033,1177,1347.0,1204.0,cypher,26.0,2036.0,4,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,rock000539/eeit8600,master,1058,,1347.0,2036.0,0,,0.0,0.0,0.0,0.0,0.0
1,335,480,447.0,15.0,sparql,2.0,218.0,2,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,NCOR-US/CHAMP,master,335,,447.0,218.0,1,1.0,1.0,2.0,1.0,0.06666666666666667,1.0
0,59,85,128.0,10.0,sparql,1.0,36.0,0,org.apache.jena+jena-filename:pom.xml,LaxminarayanJena/Selenium-with-AWS-Jenkins-Docker-Git-SauceLabs,master,59,,128.0,36.0,1,,0.0,0.0,0.0,0.0,0.0
0,815,815,74.0,6.0,sparql,2.0,55.0,0,org.eclipse.rdf4j+rdf4j-filename:pom.xml & org.eclipse.rdf4j+rdf4j-repository-sparql-filename:pom.xml,Will-JZH/cloud_platform,master,815,,74.0,55.0,1,1.0,1.0,0.0,1.0,0.16666666666666666,1.0
3,1919,2295,619.0,830.0,sparql,8.0,2238.0,1,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml & org.apache.jena+jena-fuseki-filename:pom.xml,DM2E/dm2e-ws,master,155,,619.0,2238.0,1,33.0,2.0,0.0,11.0,0.03975903614457831,33.0
0,337,373,117.0,16.0,cypher,2.0,249.0,0,org.neo4j+neo4j-filename:pom.xml,jinfenglin/TraceLoad,master,337,,117.0,249.0,0,,0.0,0.0,0.0,0.0,0.0
0,1232,1232,37.0,3.0,cypher,1.0,36.0,0,org.neo4j+neo4j-filename:pom.xml,kubera/athene,master,1232,,37.0,36.0,0,,0.0,0.0,0.0,0.0,0.0
1,877,978,39.0,20.0,sparql,3.0,187.0,2,org.apache.jena+jena-filename:pom.xml,SSCIPaperSubmitter/ssciPDDLPlanner,master,818,,39.0,187.0,1,,0.0,0.0,0.0,0.0,0.0
0,2178,2267,302.0,247.0,sparql,7.0,533.0,1,org.apache.jena+jena-filename:pom.xml,ifgi/europa-browser,master,1450,,302.0,533.0,1,4.0,1.0,0.0,2.0,0.016194331983805668,4.0
1,510,510,11.0,4.0,cypher,1.0,10.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,maxdemarzi/related_documents,master,502,,11.0,10.0,0,,0.0,0.0,0.0,0.0,0.0
0,204,210,166.0,845.0,cypher,25.0,645.0,0,org.neo4j+neo4j-filename:pom.xml,wanlinchua/trying,master,204,,166.0,645.0,0,,0.0,0.0,0.0,0.0,0.0
0,1428,1428,665.0,3.0,sparql,1.0,2034.0,0,org.openrdf.sesame+sesame-filename:pom.xml,USDBioinformatics/KaBoB,master,1428,,665.0,2034.0,1,,0.0,0.0,0.0,0.0,0.0
1,8,359,579.0,106.0,cypher,4.0,2370.0,1,org.neo4j+neo4j-filename:pom.xml,shenfl/test,master,8,,579.0,2370.0,0,1.0,1.0,0.0,2.0,0.009433962264150943,1.0
0,1016,1165,226.0,4.0,sparql,2.0,388.0,0,org.apache.jena+jena-filename:build.xml,micahcooper/PORTS,master,1165,,226.0,388.0,1,,0.0,0.0,0.0,0.0,0.0
0,209,462,390.0,8.0,sparql,2.0,469.0,1,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,FINCONS-IBD/CMIS,master,209,,390.0,469.0,1,1.0,1.0,0.0,5.0,0.125,1.0
0,1140,1167,3106.0,14.0,sparql,4.0,11459.0,1,org.apache.jena+jena-filename:pom.xml,MarschHuynh/Dlibrary,master,237,,3106.0,11459.0,1,1.0,1.0,0.0,1.0,0.07142857142857142,1.0
0,224,305,200.0,5.0,sparql,1.0,18.0,3,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,deQuota/BrideOntology,master,303,,200.0,18.0,1,4.0,1.0,0.0,4.0,0.8,4.0
0,11,327,75.0,33.0,sparql,3.0,214.0,1,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,UNIMIBInside/asia-backend,master,11,,75.0,214.0,1,4.0,1.0,0.0,1.0,0.12121212121212122,4.0
0,484,1192,57.0,86.0,cypher,2.0,303.0,0,org.neo4j+neo4j-filename:pom.xml,ritubits/CollabHubWebServer,master,1192,,57.0,303.0,0,7.0,1.0,0.0,1.0,0.08139534883720931,7.0
16,86,1413,2585.0,1884.0,sparql,11.0,10311.0,0,org.eclipse.rdf4j+rdf4j-filename:pom.xml,komma/komma,master,5,,2585.0,10311.0,1,144.0,7.0,0.0,21.0,0.07643312101910828,144.0
2,1241,1779,8857.0,762.0,sparql,9.0,13333.0,4,org.apache.jena+jena-filename:pom.xml,epnoi/epnoi,develop,1248,,8857.0,13333.0,1,37.0,2.0,2.0,13.0,0.048556430446194225,37.0
0,1365,1365,32.0,3.0,cypher,1.0,45.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,psadusumilli/redis-demo,master,1365,,32.0,45.0,0,,0.0,0.0,0.0,0.0,0.0
0,1476,1819,4.0,4.0,cypher,1.0,6.0,0,org.neo4j+neo4j-filename:pom.xml,kwent/neo4j-manipulator,master,1476,,4.0,6.0,0,,0.0,0.0,0.0,0.0,0.0
0,692,726,6294.0,191.0,sparql,6.0,3715.0,0,org.apache.jena+jena-filename:pom.xml,baoyukun/PAF-Telecom-ParisTech,master,693,,6294.0,3715.0,1,7.0,1.0,1.0,2.0,0.03664921465968586,7.0
9,2034,2351,422.0,77.0,cypher,1.0,1014.0,3,org.neo4j+neo4j-filename:pom.xml,madsenevoldsen/dejavu,master,405,,422.0,1014.0,0,,0.0,0.0,0.0,0.0,0.0
0,1147,1147,578.0,2.0,sparql,1.0,2045.0,0,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,tuan08/vsw,master,1147,,578.0,2045.0,1,1.0,1.0,0.0,7.0,0.5,1.0
0,328,328,54.0,51.0,sparql,3.0,176.0,0,org.eclipse.rdf4j+rdf4j-filename:pom.xml,IUST-DMLab/knowledge-expert,master,328,,54.0,176.0,1,,0.0,0.0,0.0,0.0,0.0
0,1193,1193,108.0,2.0,cypher,1.0,250.0,0,org.neo4j+neo4j-filename:pom.xml,jswordfish/synopsisPlatform,master,1193,,108.0,250.0,0,,0.0,0.0,0.0,0.0,0.0
53,5,1183,861.0,436.0,sparql,13.0,2178.0,15,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,scify/JedAIToolkit,mavenizedVersion,5,,861.0,2178.0,1,4.0,2.0,0.0,2.0,0.009174311926605505,4.0
0,1440,1440,551.0,17.0,sparql,3.0,1082.0,0,org.openrdf.sesame+sesame-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,snowmanxxf/h2rdf,master,1440,,551.0,1082.0,1,6.0,2.0,0.0,11.0,0.35294117647058826,6.0
1,869,869,2004.0,2.0,sparql,1.0,11.0,1,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,gawade-neha/MOVIE-ANALYSIS---SEMANTIC-WEB,master,574,,2004.0,11.0,1,1.0,1.0,0.0,8.0,0.5,1.0
5,3386,3389,273.0,19.0,cypher,2.0,17.0,1,org.neo4j+neo4j-filename:pom.xml,peterneubauer/neo4j-php-wrapper,master,1839,,273.0,17.0,0,,0.0,0.0,0.0,0.0,0.0
0,370,370,77552.0,50.0,cypher,2.0,1488.0,1,org.neo4j+neo4j-filename:pom.xml,Dutt23/DeploymentCode,master,370,,77552.0,1488.0,0,1.0,1.0,0.0,1.0,0.02,1.0
0,694,694,22.0,2.0,sparql,1.0,6.0,1,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,yashkhatri/Validator-Demo,master,694,,22.0,6.0,1,,0.0,0.0,0.0,0.0,0.0
0,1793,1819,18.0,6.0,cypher,2.0,77.0,0,org.neo4j+neo4j-filename:pom.xml,mdoering/clbneo,master,1793,,18.0,77.0,0,,0.0,0.0,0.0,0.0,0.0
0,1078,1307,42.0,57.0,cypher,6.0,155.0,0,org.neo4j+neo4j-filename:pom.xml,robotika-labor-futarszolgalat/backend,master,1231,,42.0,155.0,0,8.0,1.0,0.0,8.0,0.14035087719298245,8.0
0,475,475,48.0,3.0,sparql,1.0,30.0,0,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,artemzakruzhnyy/music,master,475,,48.0,30.0,1,1.0,1.0,0.0,9.0,0.3333333333333333,1.0
0,376,448,134.0,68.0,cypher,3.0,453.0,0,org.neo4j+neo4j-filename:pom.xml,sgc1993/tech_analysis,master,376,,134.0,453.0,0,14.0,2.0,0.0,1.0,0.20588235294117646,14.0
0,539,540,8.0,8.0,cypher,2.0,23.0,0,org.neo4j+neo4j-filename:pom.xml,Urr4/demo,master,540,,8.0,23.0,0,,0.0,0.0,0.0,0.0,0.0
2,555,672,66.0,37.0,cypher,4.0,202.0,1,org.neo4j+neo4j-extension:gradle,h-omer/neo4j-versioner-sql,master,208,,66.0,202.0,0,,0.0,0.0,0.0,0.0,0.0
1,2519,2942,174.0,66.0,cypher,3.0,154.0,1,org.neo4j+neo4j-filename:pom.xml,noppanit/LunchSelector_Java,master,1992,,174.0,154.0,0,1.0,1.0,0.0,1.0,0.015151515151515152,1.0
0,1245,1251,98.0,6.0,cypher,1.0,88.0,0,org.neo4j+neo4j-filename:pom.xml,daviduck123/neo4j-ogm-infiniteloop,master,1245,,98.0,88.0,0,,0.0,0.0,0.0,0.0,0.0
0,1012,1012,8.0,2.0,cypher,1.0,12.0,0,org.neo4j+neo4j-filename:pom.xml,LeJon91/gitlab-scanner,master,1012,,8.0,12.0,0,,0.0,0.0,0.0,0.0,0.0
0,1581,1674,255.0,142.0,sparql,9.0,311.0,0,org.apache.jena+jena-filename:pom.xml,alexandruatomei9/emu,master,1581,,255.0,311.0,1,15.0,4.0,0.0,11.0,0.1056338028169014,15.0
0,413,423,892.0,3.0,cypher,1.0,582.0,0,org.neo4j+neo4j-extension:gradle,rwrqwr/SpringiA4_SourceCode,master,299,,892.0,582.0,0,,0.0,0.0,0.0,0.0,0.0
0,98,132,128.0,6.0,cypher,1.0,138.0,0,org.neo4j+neo4j-filename:pom.xml,jichunlei/Java,master,98,,128.0,138.0,0,,0.0,0.0,0.0,0.0,0.0
0,653,653,24.0,11.0,cypher,1.0,26.0,0,org.neo4j+neo4j-extension:gradle,aronim/aronim-cloud-organisation,master,653,,24.0,26.0,0,,0.0,0.0,0.0,0.0,0.0
1,1848,2003,95.0,27.0,sparql,2.0,238.0,2,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,bayerls/bacon,master,1203,,95.0,238.0,1,,0.0,0.0,0.0,0.0,0.0
0,1214,1249,161.0,57.0,cypher,1.0,293.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,kaiser-raja/CodeDeployGitHubDemo,master,1247,,161.0,293.0,0,,0.0,0.0,0.0,0.0,0.0
2,426,426,1284.0,2.0,cypher,1.0,4536.0,1,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,songpanyong/p-boot,master,19,,1284.0,4536.0,0,,0.0,0.0,0.0,0.0,0.0
0,236,1008,168.0,62.0,sparql,7.0,517.0,1,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,Data-to-Insight-Center/Data-MatchMaker,master,236,,168.0,517.0,1,,0.0,0.0,0.0,0.0,0.0
3,1263,1265,49.0,33.0,cypher,1.0,137.0,0,org.neo4j+neo4j-filename:pom.xml,vslinko/p8nt-graphql,master,222,,49.0,137.0,0,,0.0,0.0,0.0,0.0,0.0
0,1497,1534,209.0,78.0,sparql,2.0,400.0,0,org.apache.jena+jena-filename:pom.xml,isabelbarth/kobpsy,master,1497,,209.0,400.0,1,,0.0,0.0,0.0,0.0,0.0
0,1087,1297,674.0,168.0,cypher,6.0,852.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,lordmarkm/tyrael-laundry-saas,master,1188,,674.0,852.0,0,,0.0,0.0,0.0,0.0,0.0
0,2120,2206,538.0,55.0,cypher,1.0,2895.0,0,org.neo4j+neo4j-filename:pom.xml,alexaverbuch/ldbc_bench-log_gen,master,2013,,538.0,2895.0,0,2.0,1.0,0.0,3.0,0.03636363636363636,2.0
0,1646,1838,16.0,7.0,cypher,1.0,14.0,0,org.neo4j+neo4j-filename:pom.xml,SMB-TEC/querydsl-xo,master,1646,,16.0,14.0,0,,0.0,0.0,0.0,0.0,0.0
0,813,813,13.0,2.0,cypher,1.0,8.0,0,org.neo4j+neo4j-extension:gradle,tylerbobella/neo4j-spring-1.5,master,813,,13.0,8.0,0,,0.0,0.0,0.0,0.0,0.0
0,1604,1604,152.0,2.0,cypher,1.0,204.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,BuLLan/Test,master,1604,,152.0,204.0,0,,0.0,0.0,0.0,0.0,0.0
0,1549,1549,9.0,3.0,cypher,2.0,14.0,0,org.neo4j+neo4j-filename:pom.xml,damarcant/hello-world-neo4j,master,1549,,9.0,14.0,0,1.0,1.0,0.0,1.0,0.3333333333333333,1.0
0,470,470,1017.0,375.0,cypher,6.0,386.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+neo4j-cypher-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,gaofeifan/prm,master,470,,1017.0,386.0,0,,0.0,0.0,0.0,0.0,0.0
1,103,111,11.0,5.0,cypher,1.0,13.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,maxdemarzi/router,master,103,,11.0,13.0,0,,0.0,0.0,0.0,0.0,0.0
0,602,1122,53.0,43.0,sparql,4.0,289.0,0,org.eclipse.rdf4j+rdf4j-filename:pom.xml,semagrow/connector-cassandra,master,209,,53.0,289.0,1,5.0,3.0,0.0,5.0,0.11627906976744186,5.0
0,149,149,209.0,3.0,cypher,1.0,21.0,0,org.neo4j+neo4j-filename:pom.xml,pwegrzyn/Neo4j-Fun,master,149,,209.0,21.0,0,1.0,1.0,0.0,11.0,0.3333333333333333,1.0
0,102,102,1688.0,3.0,cypher,2.0,7092.0,0,org.neo4j+neo4j-extension:gradle,doublechaintech/promoengine-biz-suite,master,102,,1688.0,7092.0,0,,0.0,0.0,0.0,0.0,0.0
0,911,959,226.0,27.0,sparql,1.0,129.0,0,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,hugomanguinhas/europeana_experiments,master,959,,226.0,129.0,1,,0.0,0.0,0.0,0.0,0.0
0,1686,1770,167.0,9.0,cypher,3.0,371.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,gpaulo1/flux,master,1714,,167.0,371.0,0,,0.0,0.0,0.0,0.0,0.0
0,354,354,44.0,4.0,sparql,1.0,11.0,0,org.apache.jena+jena-filename:pom.xml,zhouweixin/jena-rdf,master,354,,44.0,11.0,1,,0.0,0.0,0.0,0.0,0.0
0,342,344,20.0,6.0,cypher,3.0,12.0,0,org.neo4j+neo4j-filename:pom.xml,nkumarclm/springboot2.0_neo4jogm3.0,master,342,,20.0,12.0,0,,0.0,0.0,0.0,0.0,0.0
0,315,315,17.0,3.0,sparql,2.0,19.0,0,com.github.thesmartenergy+sparql-generate-jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,felipequecole/table2rdf,master,315,,17.0,19.0,1,,0.0,0.0,0.0,0.0,0.0
0,1548,1548,1714.0,4.0,sparql,2.0,2631.0,0,org.apache.jena+jena-core-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,hidders/rdfgears.master,master,1548,,1714.0,2631.0,1,2.0,2.0,0.0,5.0,0.5,2.0
0,14,16,294.0,11.0,cypher,1.0,497.0,0,org.neo4j+neo4j-filename:pom.xml,MA-2016/XinAn18,master,14,,294.0,497.0,0,1.0,1.0,0.0,6.0,0.09090909090909091,1.0
2,2521,2521,413.0,2.0,cypher,1.0,984.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j.doc+neo4j-filename:pom.xml,weishi423/neoclipseWithCypherGenerator,master,1970,,413.0,984.0,0,,0.0,0.0,0.0,0.0,0.0
0,70,216,42.0,27.0,cypher,2.0,332.0,2,org.neo4j+neo4j-filename:pom.xml,mattcasters/kettle-neo4j-logging,master,70,,42.0,332.0,0,4.0,1.0,0.0,12.0,0.14814814814814814,4.0
1,2042,2242,178.0,129.0,sparql,3.0,375.0,2,org.openrdf.sesame+sesame-filename:pom.xml,dellaglio/csrbench-oracle,master,289,,178.0,375.0,1,4.0,2.0,0.0,4.0,0.031007751937984496,4.0
108,742,1655,1067.0,299.0,sparql,6.0,1437.0,19,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,SeaseLtd/SolRDF,master,57,,1067.0,1437.0,1,18.0,1.0,222.0,8.0,0.06020066889632107,18.0
0,1304,1304,18.0,3.0,cypher,1.0,4.0,0,org.neo4j+neo4j-filename:pom.xml,davidfauth/Neo4j_Hive_Demo,master,1304,,18.0,4.0,0,,0.0,0.0,0.0,0.0,0.0
0,994,1021,14.0,13.0,cypher,3.0,10.0,0,org.neo4j+neo4j-filename:pom.xml,a-j/WebCrawler,master,1021,,14.0,10.0,0,,0.0,0.0,0.0,0.0,0.0
0,363,438,106.0,15.0,cypher,2.0,341.0,0,org.neo4j+neo4j-filename:pom.xml,arikai/museum_db,master,363,,106.0,341.0,0,,0.0,0.0,0.0,0.0,0.0
3,145,1103,251.0,112.0,cypher,7.0,1021.0,3,org.neo4j+neo4j-filename:pom.xml,oss-transfer/neo4j-sproc-compiler,master,142,,251.0,1021.0,0,2.0,1.0,0.0,1.0,0.017857142857142856,2.0
0,382,383,26.0,7.0,cypher,2.0,93.0,0,org.neo4j+neo4j-filename:pom.xml,siziyman/dbcoursework,master,382,,26.0,93.0,0,,0.0,0.0,0.0,0.0,0.0
0,136,136,14.0,9.0,cypher,1.0,71.0,0,org.neo4j+neo4j-extension:gradle,hascode/neo4j-ogm-tutorial,master,136,,14.0,71.0,0,5.0,1.0,0.0,2.0,0.5555555555555556,5.0
1,629,629,29.0,4.0,cypher,1.0,142.0,1,org.neo4j+neo4j-filename:pom.xml,satishpeyyety/retailstore-neo4j,master,627,,29.0,142.0,0,,0.0,0.0,0.0,0.0,0.0
0,694,694,218.0,125.0,cypher,9.0,860.0,0,org.neo4j+neo4j-filename:pom.xml,sgobotta/clone-Estrategias-De-Persistencia,master,694,,218.0,860.0,0,7.0,2.0,0.0,3.0,0.056,7.0
0,283,283,9.0,2.0,cypher,1.0,3.0,0,org.neo4j+neo4j-filename:pom.xml,mirror0901/springboot-test,master,283,,9.0,3.0,0,,0.0,0.0,0.0,0.0,0.0
0,1166,1189,52.0,11.0,sparql,2.0,110.0,0,org.apache.jena+jena-filename:pom.xml,Web-of-Building-Data/drumbeat-client,master,1188,,52.0,110.0,1,,0.0,0.0,0.0,0.0,0.0
1,319,1236,472.0,180.0,sparql,11.0,120.0,3,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,usnistgov/cpsframework,master,334,,472.0,120.0,1,2.0,2.0,5.0,0.0,0.011111111111111112,2.0
0,1031,1262,5221.0,51.0,sparql,5.0,1123.0,0,org.apache.jena+jena-filename:pom.xml,Kahzel/AppTituloProyecto,master,1258,,5221.0,1123.0,1,2.0,2.0,0.0,18.0,0.0392156862745098,2.0
1,2631,2638,16.0,8.0,cypher,2.0,37.0,0,org.neo4j+neo4j-filename:pom.xml,cheubes/neo4j-utils,master,1966,,16.0,37.0,0,,0.0,0.0,0.0,0.0,0.0
6,911,2170,15174.0,379.0,cypher,16.0,7028.0,5,org.neo4j+neo4j-filename:pom.xml & org.neo4j+neo4j-filename:ivy.xml,neo4emf/Neo4EMF,master,754,,15174.0,7028.0,0,,0.0,0.0,0.0,0.0,0.0
1,920,950,496.0,7.0,cypher,1.0,294.0,1,org.neo4j+neo4j-filename:pom.xml,rafaelmss/GraphClustering,master,481,,496.0,294.0,0,1.0,1.0,0.0,32.0,0.14285714285714285,1.0
16,2538,2558,59.0,7.0,cypher,1.0,243.0,3,org.neo4j+neo4j-filename:pom.xml,jexp/class-graph,master,742,,59.0,243.0,0,,0.0,0.0,0.0,0.0,0.0
0,341,417,413.0,9.0,cypher,2.0,199.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,xq67/DrankHighGo,master,341,,413.0,199.0,0,,0.0,0.0,0.0,0.0,0.0
0,1298,1414,300.0,43.0,cypher,2.0,91.0,1,org.neo4j+neo4j-filename:pom.xml,diego91964/tutorials,master,1336,,300.0,91.0,0,1.0,1.0,0.0,11.0,0.023255813953488372,1.0
0,1556,1556,599.0,17.0,sparql,3.0,1901.0,0,org.openrdf.sesame+sesame-filename:build.xml,iridl/olfs,master,1556,,599.0,1901.0,1,,0.0,0.0,0.0,0.0,0.0
28,1280,1777,17.0,40.0,cypher,4.0,8.0,10,org.neo4j+neo4j-filename:pom.xml,thinkaurelius/neo4j-gremlin-plugin,master,21,,17.0,8.0,0,,0.0,0.0,0.0,0.0,0.0
0,13,361,301.0,492.0,cypher,13.0,261.0,0,org.neo4j+neo4j-filename:pom.xml,jqara/jqa-maven-plugin,master,13,,301.0,261.0,0,,0.0,0.0,0.0,0.0,0.0
0,17,19,205.0,137.0,cypher,4.0,219.0,0,org.neo4j+neo4j-filename:pom.xml,GuichenLiu/FIT5171_Assignment3_63,master,17,,205.0,219.0,0,,0.0,0.0,0.0,0.0,0.0
0,279,342,27.0,34.0,sparql,3.0,64.0,0,org.apache.jena+jena-filename:pom.xml,jschneide/MiCorr-WebServices,master,279,,27.0,64.0,1,,0.0,0.0,0.0,0.0,0.0
0,1563,1566,303.0,130.0,sparql,8.0,556.0,1,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,RAINS-Project/VersaStack,master,574,,303.0,556.0,1,16.0,3.0,0.0,6.0,0.12307692307692308,16.0
0,1389,1389,67.0,4.0,sparql,1.0,1.0,0,org.apache.jena+apache-jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,nsanestole/WBS,master,1389,,67.0,1.0,1,,0.0,0.0,0.0,0.0,0.0
1,322,1555,537.0,229.0,sparql,1.0,2755.0,1,edu.stanford.protege+de-derivo-sparqldlapi-filename:pom.xml,protegeproject/snap-sparql-query,master,142,,537.0,2755.0,1,,0.0,0.0,0.0,0.0,0.0
1,1601,1737,2801.0,210.0,cypher,8.0,1111.0,0,org.neo4j+neo4j-filename:pom.xml,sirolf2009/HardMatch,master,978,,2801.0,1111.0,0,26.0,2.0,0.0,16.0,0.12380952380952381,26.0
0,562,614,94.0,61.0,cypher,4.0,183.0,0,org.neo4j+neo4j-extension:gradle,LjuboF/previsor-back,master,597,,94.0,183.0,0,,0.0,0.0,0.0,0.0,0.0
6,2845,2988,41.0,73.0,cypher,4.0,216.0,4,org.neo4j+neo4j-filename:pom.xml,keiono/blueprints-graph-cytoscape,master,996,,41.0,216.0,0,1.0,1.0,0.0,1.0,0.0136986301369863,1.0
1,422,2665,82.0,64.0,sparql,8.0,359.0,1,org.openrdf.sesame+sesame-filename:pom.xml,99soft/be3,master,422,,82.0,359.0,1,4.0,1.0,0.0,2.0,0.0625,4.0
0,405,405,4154.0,10.0,cypher,3.0,17303.0,1,org.neo4j+neo4j-filename:pom.xml & org.neo4j.doc+neo4j-filename:pom.xml,nalin15/jenkins2,master,405,,4154.0,17303.0,0,,0.0,0.0,0.0,0.0,0.0
0,1360,2017,235.0,219.0,sparql,15.0,715.0,0,org.openrdf.sesame+sesame-filename:pom.xml,Data2Semantics/ducktape,master,437,,235.0,715.0,1,2.0,1.0,0.0,1.0,0.0091324200913242,2.0
0,2426,2432,29.0,21.0,cypher,1.0,156.0,0,org.neo4j+neo4j-filename:pom.xml,hgastaud/unoBoard,master,2342,,29.0,156.0,0,,0.0,0.0,0.0,0.0,0.0
0,1639,1643,17774.0,2988.0,cypher,90.0,8340.0,0,org.neo4j+neo4j-extension:gradle,arvydasj/grails-data-mapping-beckje01-fork,master,1643,,17774.0,8340.0,0,13.0,1.0,0.0,5.0,0.004350736278447122,13.0
0,511,518,67.0,32.0,cypher,1.0,93.0,0,org.neo4j+neo4j-filename:pom.xml,manuelleduc/xbase_analyzer,master,518,,67.0,93.0,0,,0.0,0.0,0.0,0.0,0.0
1,1223,1255,238.0,299.0,cypher,4.0,584.0,0,org.neo4j+neo4j-filename:pom.xml & org.neo4j+cypher-filename:pom.xml,SrunSundy/AKNnews,master,1225,,238.0,584.0,0,,0.0,0.0,0.0,0.0,0.0
0,334,1288,216.0,564.0,cypher,3.0,515.0,0,org.neo4j+neo4j-filename:pom.xml,beercan1989/secure-my-bacon,master,657,,216.0,515.0,0,,0.0,0.0,0.0,0.0,0.0
0,118,133,68.0,54.0,cypher,3.0,154.0,0,org.neo4j+neo4j-filename:pom.xml,lotusmeanseight/NotesHub,master,118,,68.0,154.0,0,,0.0,0.0,0.0,0.0,0.0
0,582,792,67.0,17.0,cypher,1.0,37.0,0,org.neo4j+neo4j-filename:pom.xml,ares2015/SemanticRelationsGraph,master,792,,67.0,37.0,0,1.0,1.0,0.0,1.0,0.058823529411764705,1.0
